"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Brandon Powell","LAR","WR","13910","weighted",NA,NA,NA,NA,NA,NA,1,1.4142135623731,0,0,0,0,NA,NA,NA,NA,8.715,6.05990511476871,0.015,0.0212132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Travis Kelce","KC","TE","11244","weighted",NA,NA,NA,NA,NA,NA,6.01194690265487,3.15888735027552,0.853923520735728,0.567485516401916,0.476887168141593,0.268136587572085,NA,NA,NA,NA,1194.43345132743,162.215707163712,9.4756814159292,1.48801421232103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1989-10-05,NA,NA,NA,NA
"Mark Andrews","BAL","TE","13671","weighted",NA,NA,NA,NA,NA,NA,2.66278539823009,3.41926514303347,0,0,0.364409292035398,0.310308939804204,NA,NA,NA,NA,1150.38116814159,95.0068832672134,8.66090265486726,0.915443363848089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-09-06,NA,NA,NA,NA
"Darren Waller","LVR","TE","12263","weighted",NA,NA,NA,NA,NA,NA,6.48001327433628,7.51536701353864,0.0779557522123894,0.0703820428774016,0.913097345132744,0.0892650406666811,NA,NA,NA,NA,987.150743362832,99.7131256420521,5.42745132743363,1.3181048570441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1992-09-13,NA,NA,NA,NA
"George Kittle","SF","TE","13299","weighted",NA,NA,NA,NA,NA,NA,14.820807079646,4.64570855667677,0.086867565545652,0.122186161734537,0.53312610619469,0.267265885305701,NA,NA,NA,NA,906.804088495575,132.368693547013,5.90444247787611,0.726101588636015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1993-10-09,"Q","Groin",2022,0
"Kyle Pitts","ATL","TE","15329","weighted",NA,NA,NA,NA,NA,NA,0.268048672566372,0.344199530067946,0,0,0.501327433628319,0.269476568417352,NA,NA,NA,NA,1036.9137699115,81.2066099817151,5.014,2.04461649529155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-10-06,NA,NA,NA,NA
"Dallas Goedert","PHI","TE","13674","weighted",NA,NA,NA,NA,NA,NA,0.230117256637168,0.295492049397954,0,0,0.501327433628319,0.269476568417352,NA,NA,NA,NA,837.974460176991,124.220813165256,5.30681415929204,1.01130311818681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-01-03,NA,NA,NA,NA
"Dalton Schultz","DAL","TE","13772","weighted",NA,NA,NA,NA,NA,NA,0.262991150442478,0.337705199311947,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,793.13814159292,72.4081984990631,6.45808849557522,0.926293061911428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1996-07-11,NA,NA,NA,NA
"T.J. Hockenson","DET","TE","14138","weighted",NA,NA,NA,NA,NA,NA,0.788973451327434,1.01311559793584,0.0025287610619469,0.00324716537799949,0.348856194690266,0.309828927542665,NA,NA,NA,NA,716.464053097345,82.5421201847721,5.37835398230089,0.886408203533076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-07-03,NA,NA,NA,NA
"Zach Ertz","ARI","TE","11247","weighted",NA,NA,NA,NA,NA,NA,2.11682522123894,1.672025708726,0.00758628318584071,0.00974149613399848,0.405095132743363,0.283034227656788,NA,NA,NA,NA,679.114938053097,66.8687400762295,4.83964601769912,1.24170594649866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-11-10,"Q","Calf",2022,0
"Tyler Higbee","LAR","TE","12678","weighted",NA,NA,NA,NA,NA,NA,0.268048672566372,0.344199530067946,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,597.100477876106,81.318798426906,4.75985840707965,0.78909351235726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-01-01,NA,NA,NA,NA
"Mike Gesicki","MIA","TE","13672","weighted",NA,NA,NA,NA,NA,NA,0.28575,0.366929687713943,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,662.063539823009,75.2576669125077,4.03079646017699,0.9467823580876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-10-03,NA,NA,NA,NA
"Irv Smith Jr.","MIN","TE","14141","weighted",NA,NA,NA,NA,NA,NA,0.217795,0.299936054183859,0,0,0.520333333333333,0.222259160274292,NA,NA,NA,NA,595.8611,73.3852313970851,5.4836,1.2072236733945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Noah Fant","SEA","TE","14137","weighted",NA,NA,NA,NA,NA,NA,2.06574336283186,2.18430600280679,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,647.16403539823,64.2156990475203,4.02955752212389,0.876930908059592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-11-20,NA,NA,NA,NA
"Gerald Everett","LAC","TE","13236","weighted",NA,NA,NA,NA,NA,NA,8.21796460176991,6.1332713477061,0.0126438053097345,0.0162358268899975,0.713265486725664,0.620002551026363,NA,NA,NA,NA,556.452938053097,118.456811367615,4.4732389380531,0.91322873420672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-06-25,NA,NA,NA,NA
"Dawson Knox","BUF","TE","14143","weighted",NA,NA,NA,NA,NA,NA,1.34226548672566,1.22444048640256,0,0,0.589026548672566,0.169034792290358,NA,NA,NA,NA,632.169026548673,48.1312077244009,7.00513274336283,1.53490358039191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-11-14,NA,NA,NA,NA
"Cole Kmet","CHI","TE","14867","weighted",NA,NA,NA,NA,NA,NA,0.570842920353982,1.62178862617414,0.00505752212389381,0.00649433075599899,0.725929203539823,0.117798335597458,NA,NA,NA,NA,652.303752212389,65.6767004133957,3.71007079646018,1.3085382820436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1999-03-10,NA,NA,NA,NA
"Hunter Henry","NE","TE","12676","weighted",NA,NA,NA,NA,NA,NA,2.78669247787611,3.16864995783701,0,0,0.0248672566371681,0.0155170922126945,NA,NA,NA,NA,597.069380530973,66.0218340989552,6.31005309734513,1.29110131410399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-12-07,NA,NA,NA,NA
"David Njoku","CLE","TE","13192","weighted",NA,NA,NA,NA,NA,NA,0.581615044247788,0.746848036939883,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,593.091557522124,63.7507223150563,4.93224778761062,1.79157106477124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1996-07-10,NA,NA,NA,NA
"Cameron Brate","TB","TE","12110","weighted",NA,NA,NA,NA,NA,NA,0.192538540596095,0.268694778301006,0,0,0.0235011990407674,0.0164242589450846,NA,NA,NA,NA,416.804419321686,169.299183185376,4.09136690647482,1.43715023135209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-07-03,NA,NA,NA,NA
"Robert Tonyan","GB","TE","13427","weighted",NA,NA,NA,NA,NA,NA,0.298393805309735,0.38316551460394,0,0,0.0248672566371681,0.0155170922126945,NA,NA,NA,NA,537.876194690265,86.3254304397974,5.08530973451327,1.03791944255811,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-04-30,NA,NA,NA,NA
"Albert Okwuegbunam","DEN","TE","14873","weighted",NA,NA,NA,NA,NA,NA,0.214944690265487,0.276009057129957,0,0,0.91283185840708,0.035766708599072,NA,NA,NA,NA,568.431061946903,68.3228802278197,4.99660176991151,0.902298895542381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1998-04-25,NA,NA,NA,NA
"Evan Engram","JAC","TE","13189","weighted",NA,NA,NA,NA,NA,NA,0.198938053097345,1.23698929699426,0,0,0.850796460176991,0.0931025532761672,NA,NA,NA,NA,563.935769911504,67.6273243580541,3.83791150442478,1.06232534046594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-09-02,NA,NA,NA,NA
"Pat Freiermuth","PIT","TE","15331","weighted",NA,NA,NA,NA,NA,NA,0.192185840707965,0.246784568727961,0.067787610619469,0.0612017764151318,0.838230088495575,0.0750729774850182,NA,NA,NA,NA,586.090601769912,41.6347868400252,5.73072566371681,2.11790020423355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1998-10-25,NA,NA,NA,NA
"Logan Thomas","WAS","TE","11647","weighted",NA,NA,NA,NA,NA,NA,3.12327212389381,2.84221402155045,0.00758628318584071,0.00974149613399848,0.545692477876106,0.273148122651706,NA,NA,NA,NA,558.499008849558,75.8012778529401,4.98596460176991,1.22441924191169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2014,1991-07-01,"Q","Knee - ACL",2022,0
"Brevin Jordan","HOU","TE","15330","weighted",NA,NA,NA,NA,NA,NA,0.623845132743363,0.473110049585807,0,0,0.0248672566371681,0.0155170922126945,NA,NA,NA,NA,425.871433628319,78.1629742977773,3.70270796460177,1.20780917463198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-07-16,NA,NA,NA,NA
"Austin Hooper","TEN","TE","12677","weighted",NA,NA,NA,NA,NA,NA,0.21241592920354,0.272761891751957,0,0,0.775929203539823,0.0948668254770116,NA,NA,NA,NA,487.467221238938,47.9394615743365,4.21353982300885,1.03319763730802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1994-10-29,NA,NA,NA,NA
"Hayden Hurst","CIN","TE","13680","weighted",NA,NA,NA,NA,NA,NA,0.328738938053097,0.422131499139934,0,0,0.800796460176991,0.0825687109341516,NA,NA,NA,NA,478.630017699115,70.9955820089333,4.56684955752212,1.27865751968546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1993-08-24,NA,NA,NA,NA
"C.J. Uzomah","NYJ","TE","12317","weighted",NA,NA,NA,NA,NA,NA,0.209887168141593,0.269514726373958,0,0,0,0,NA,NA,NA,NA,399.883575221239,104.010584755661,2.98553982300885,1.0434587754345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2015,1993-01-14,NA,NA,NA,NA
"Adam Trautman","NO","TE","14870","weighted",NA,NA,NA,NA,NA,NA,3.32127212389381,3.81008261895431,0,0,0.888230088495575,0.104163615034281,NA,NA,NA,NA,365.719238938053,120.70702939644,2.90226548672566,0.977739746880075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1997-02-05,NA,NA,NA,NA
"Isaiah Likely","BAL","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.668396226415094,0.165086971014827,NA,NA,NA,NA,389.953797169811,120.019797879198,3.57259433962264,1.29986598017506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-04-18,NA,NA,NA,NA
"Daniel Bellinger","NYG","TE","15873","weighted",NA,NA,NA,NA,NA,NA,2.79756637168142,2.77841221186865,0.135575221238938,0.122403552830264,0.539026548672566,0.201733180497411,NA,NA,NA,NA,360.258849557522,78.3706597590595,2.73176991150443,0.840649299157259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-09-22,NA,NA,NA,NA
"Mo Alie-Cox","IND","TE","13246","weighted",NA,NA,NA,NA,NA,NA,0.2405875,0.331324711017053,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,427.21808,46.9717431092446,3.53558,0.851379471059143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,1993-09-19,NA,NA,NA,NA
"Kyle Rudolph","TB","TE","10312","weighted",NA,NA,NA,NA,NA,NA,0.225059734513274,0.288997718641955,0,0,0.0248672566371681,0.0155170922126945,NA,NA,NA,NA,333.741238938053,86.4951643128288,2.96669026548673,1.58471851990369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,1989-11-09,NA,NA,NA,NA
"Tyler Conklin","NYJ","TE","13675","weighted",NA,NA,NA,NA,NA,NA,0.1494175,0.205770083684275,0,0,0.0237666666666667,0.0162932937709636,NA,NA,NA,NA,354.28856,82.2406039288418,2.0305,0.675005636821948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-07-30,NA,NA,NA,NA
"Donald Parham","LAC","TE","14341","weighted",NA,NA,NA,NA,NA,NA,0.192565375703409,0.191223912828268,0,0,0.0238331678252234,0.0162569673264827,NA,NA,NA,NA,244.495431976167,96.3542677727163,2.54381330685204,1.23485957889267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,"D","Hamstring",2022,0
"Foster Moreau","LVR","TE","14239","weighted",NA,NA,NA,NA,NA,NA,0.227925,0.313886568331945,0,0,0,0,NA,NA,NA,NA,307.70992,91.8202746746941,2.4464,0.739462686361387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1997-05-06,NA,NA,NA,NA
"Jonnu Smith","NE","TE","13193","weighted",NA,NA,NA,NA,NA,NA,34.4070584070796,6.07947540408527,0.247795681438423,0.337051341554771,0.0267300884955752,0.0167678151740921,NA,NA,NA,NA,335.384707964602,83.1958846948107,2.5801592920354,0.81647934146023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1995-08-22,NA,NA,NA,NA
"John Bates","WAS","TE","15344","weighted",NA,NA,NA,NA,NA,NA,0.1747425,0.240646369054491,0,0,0,0,NA,NA,NA,NA,208.62592,104.105798020283,1.19864,0.552113917694498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1997-11-06,NA,NA,NA,NA
"Dan Arnold","JAC","TE","13880","weighted",NA,NA,NA,NA,NA,NA,0.128966814159292,0.165605434277974,0,0,1.00053097345133,0.163667742360483,NA,NA,NA,NA,323.99785840708,39.9498380357467,1.56224778761062,0.809031179581788,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1970-01-01,NA,NA,NA,NA
"Durham Smythe","MIA","TE","13676","weighted",NA,NA,NA,NA,NA,NA,5.6193875147232,7.49158632200224,0.0152296819787986,0.0230348832422618,0.00578327444051826,0.00734722978124158,NA,NA,NA,NA,263.224522968198,127.058899534421,1.15041224970554,0.720518772238586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1995-08-09,NA,NA,NA,NA
"Jelani Woods","IND","TE","15840","weighted",NA,NA,NA,NA,NA,NA,0.58700119474313,0.627439014098782,0.00339307048984468,0.00362681511039759,0.718040621266428,0.162771333362101,NA,NA,NA,NA,242.615531660693,145.495081229411,2.1015531660693,1.71890538544447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1998-10-09,NA,NA,NA,NA
"Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,7.592336,8.5468658344349,0.024104,0.0352711619768725,0.01999,0.0141753809313281,NA,NA,NA,NA,268.41138,88.9925922686589,1.94266,0.838471088978381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2000-06-02,NA,NA,NA,NA
"Harrison Bryant","CLE","TE","14875","weighted",NA,NA,NA,NA,NA,NA,0.159311946902655,0.204571418813968,0,0,0.47646017699115,0.270062783528837,NA,NA,NA,NA,293.547345132743,69.3874847805528,2.8473982300885,1.22530626947758,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1970-01-01,NA,NA,NA,NA
"Greg Dulcich","DEN","TE","15797","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.177240566037736,0.128562481216803,NA,NA,NA,NA,217.680424528302,112.534979073543,1.84433962264151,1.3276727043733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,2000-03-26,"IR","Hamstring",2022,0
"Rob Gronkowski","FA","TE","9902","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,319.648221343874,58.6898628384834,3.54150197628458,2.12132034355964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2010,1989-05-14,NA,NA,NA,NA
"Trey McBride","ARI","TE","15794","weighted",NA,NA,NA,NA,NA,NA,0.536097345132743,0.688399060135893,0.0025287610619469,0.00324716537799949,0.501327433628319,0.269476568417352,NA,NA,NA,NA,223.673292035398,98.5799435856558,1.67996460176991,0.992004888517762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-11-22,NA,NA,NA,NA
"Cade Otton","TB","TE","15802","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.502152080344333,0.359032837661779,NA,NA,NA,NA,207.558106169297,135.107539248145,1.76183644189383,1.31363202187082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-04-15,NA,NA,NA,NA
"Ryan Griffin","CHI","TE","11399","weighted",NA,NA,NA,NA,NA,NA,0.167191011235955,0.232647978305061,0,0,0.0235614572693224,0.0163965101217039,NA,NA,NA,NA,208.529519918284,89.0279107315593,1.74300306435138,0.82899367240502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2013,1990-01-11,NA,NA,NA,NA
"Anthony Firkser","ATL","TE","13919","weighted",NA,NA,NA,NA,NA,NA,0.380788804071247,0.365443467225499,0,0,0.5,0,NA,NA,NA,NA,265.086005089059,47.064479019246,1.6941475826972,0.574306987466587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,1970-01-01,NA,NA,NA,NA
"Juwan Johnson","NO","TE","14861","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,135.685144927536,112.117771166694,1.89257246376812,1.48172574012519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2020,1996-09-13,NA,NA,NA,NA
"Taysom Hill","NO","TE","13424","weighted",NA,NA,NA,NA,NA,NA,309.376044568245,111.930971884005,5.014822296642,3.20634995470381,2.12237697307335,0.497331247517465,NA,NA,NA,NA,198.49721448468,107.665405305542,1.83955431754875,1.0397188376987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1990-08-23,NA,NA,NA,NA
"Andrew Beck","DEN","TE","14319","weighted",NA,NA,NA,NA,NA,NA,1.57872340425532,2.24859956417322,0.0049645390070922,0.00707106781186548,0,0,NA,NA,NA,NA,145.608510638298,181.75472703619,1.18156028368794,1.68291413922398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1996-05-15,NA,NA,NA,NA
"Geoff Swaim","TEN","TE","12378","weighted",NA,NA,NA,NA,NA,NA,0.2253925,0.310398939794924,0,0,0,0,NA,NA,NA,NA,237.41594,45.5483624043128,2.54062,0.7851912691456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O.J. Howard","HOU","TE","13188","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0372134038800706,0.0252192883748233,NA,NA,NA,NA,202.241446208113,76.1724692760212,1.40504409171076,0.660976859801716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017,1994-11-19,NA,NA,NA,NA
"Zach Gentry","PIT","TE","14240","weighted",NA,NA,NA,NA,NA,NA,0.157911849710983,0.269057422061909,0.102745664739884,0.122677173332461,0,0,NA,NA,NA,NA,169.77049132948,78.4711518710347,1.00708092485549,0.238839741566415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,1970-01-01,NA,NA,NA,NA
"Jake Ferguson","DAL","TE","15799","weighted",NA,NA,NA,NA,NA,NA,0.517592592592592,0.404234065751633,0,0,0,0,NA,NA,NA,NA,181.037037037037,80.0203688203396,1.54740740740741,0.507031453605744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2022,1999-01-18,NA,NA,NA,NA
