"player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec","rec_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","draft_year","birthdate","injury_status","injury_details","season_year","week"
"Bobby Okereke","NYG","LB","14218","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.646108949416,31.7026888765097,NA,NA,1.19036964980545,0.264234812534306,6.82774319066148,1.09638312751869,0.2,0,2019,1996-07-29,NA,NA,NA,NA
"Nick Bolton","KC","LB","15355","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.082140077821,30.1856372829956,NA,NA,0.90408560311284,0.259677152508529,4.6975486381323,1.76962629019576,0.400972762645914,0.194898423907089,2021,2000-03-10,NA,NA,NA,NA
"Eric Kendricks","DAL","LB","12239","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.8723346303502,37.6705578205263,NA,NA,0.669377431906615,0.56108406350616,5.36743190661479,1.06266731709689,0.250243190661479,0.0487246059767722,2015,1992-02-29,"Q","Back",2024,0
"Tremaine Edmunds","CHI","LB","13697","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8799805447471,40.6438055451494,NA,NA,2.27764591439689,1.26465398905818,6.51229571984436,0.514613375923409,0.601945525291829,0.389796847814178,2018,1998-05-02,NA,NA,NA,NA
"Alex Anzalone","DET","LB","13268","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100.254143968872,36.0521411089173,NA,NA,0.212996108949416,0.386818077194552,5.23949416342412,0.921915429967235,0.0945379377431907,0.0925767513558672,2017,1994-09-22,NA,NA,NA,NA
"Damone Clark","DAL","LB","15826","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.2687743190662,53.754966071654,NA,NA,0.100233463035019,0.182032036326848,2.55583657587549,1.98034304776266,0.0796108949416342,0.0779593695628355,2022,2000-06-28,"Q","Knee",2024,0
"Elandon Roberts","PIT","LB","12831","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.3735408560311,45.5826486074503,NA,NA,0.0814396887159533,0.147901029515564,2.42838521400778,1.63883336855867,0.0845865758754864,0.0828318301605128,2016,1994-04-22,NA,NA,NA,NA
"Frankie Luvu","WAS","LB","13952","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.9298054474708,43.7729481058553,NA,NA,0.426750972762646,0.418111744972649,3.88285992217899,0.710164653540792,0.104489299610895,0.102321672551222,2018,1996-09-19,NA,NA,NA,NA
"Lavonte David","TB","LB","10768","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107.746692607004,26.6558165267809,NA,NA,0.234922178988327,0.42663758514105,5.39278210116731,0.458229956659713,0.0995136186770428,0.0974492119535444,2012,1990-01-23,NA,NA,NA,NA
"Jordan Hicks","CLE","LB","12287","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.1503112840467,35.9631297413297,NA,NA,1.49134241245136,0.619351724106828,6.87424124513619,1.01805068802759,0.461167315175097,0.233878108688507,2015,1992-06-27,"Q","Undisclosed",2024,0
"Kyzir White","ARI","LB","13762","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.5639105058366,36.6125360682203,NA,NA,0.896848249027237,0.439536373392394,5.33898832684825,1.06674620899908,0.104489299610895,0.102321672551222,2018,1996-03-24,NA,NA,NA,NA
"Jordyn Brooks","MIA","LB","14892","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6742996108949,40.3611525593665,NA,NA,0.364105058365759,0.405625695722535,4.22649805447471,0.263392646372044,0.23034046692607,0.0682144483674811,2020,1997-10-21,NA,NA,NA,NA
"Divine Deablo","LVR","LB","15396","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2785408560311,34.1474935830738,NA,NA,0.284338521400778,0.270915327730581,2.95005836575875,1.56044636237287,0.0796108949416342,0.0779593695628355,2021,1998-08-17,NA,NA,NA,NA
"E.J. Speed","IND","LB","14257","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.0184241245136,32.7186939709839,NA,NA,0.119027237354086,0.216163043138132,4.07373540856031,1.01107130530192,0.0845865758754864,0.0828318301605128,2019,1995-06-01,NA,NA,NA,NA
"Tyrel Dodson","SEA","LB","14472","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,88.982626459144,36.6949728922646,NA,NA,0.290603112840467,0.275144384398878,2.94212062256809,1.31503480624748,0.0895622568093385,0.0877042907581899,2019,1998-06-25,NA,NA,NA,NA
"Jeremiah Owusu-Koramoah","CLE","LB","15351","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.1538715953307,33.4293292859138,NA,NA,0.899785992217899,1.07252309170674,5.34217898832685,0.4087153476172,0.0895622568093385,0.0877042907581899,2021,1999-11-04,NA,NA,NA,NA
"David Long","MIA","LB","14268","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.8249416342412,37.5288658305532,NA,NA,0.659980544747082,0.553976964313776,2.93844357976654,2.5032418566798,0.0845865758754864,0.0828318301605128,2019,1970-01-01,NA,NA,NA,NA
"Devin Lloyd","JAC","LB","15822","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.3203696498055,31.07915939465,NA,NA,0.729863813229572,0.444570504417311,6.20336575875486,0.782421605721782,0.0845865758754864,0.0828318301605128,2022,1998-09-30,NA,NA,NA,NA
"Kenneth Murray","TEN","LB","14889","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.2659143968872,28.3967094408569,NA,NA,0.59420233463035,0.517421965557792,3.94671206225681,1.1221865654669,0.0895622568093385,0.0877042907581899,2020,1998-11-16,NA,NA,NA,NA
"Josey Jewell","CAR","LB","13702","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79.4436186770428,42.6840397789154,NA,NA,0.264571984435798,0.274161108752584,3.37657587548638,1.13317019415006,0.0895622568093385,0.0877042907581899,2018,1994-12-25,NA,NA,NA,NA
"Blake Cashman","MIN","LB","14251","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.2465564202335,46.9270709519847,NA,NA,0.315661478599222,0.295855413583972,2.88474708171206,1.59207360219412,0.0845865758754864,0.0828318301605128,2019,1996-05-10,"Q","Finger",2024,0
"Ja'Whaun Bentley","NE","LB","13775","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.8263618677043,38.4127991224438,NA,NA,0.340719844357977,0.321711636421207,3.07464980544747,1.40825994997911,0.0895622568093385,0.0877042907581899,2018,1996-08-24,NA,NA,NA,NA
"Nakobe Dean","PHI","LB","15821","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.3270428015564,49.4362892404315,NA,NA,0.14408560311284,0.261671052219844,1.92688715953307,2.29964413954594,0.0796108949416342,0.0779593695628355,2022,2000-12-13,NA,NA,NA,NA
"Logan Wilson","CIN","LB","14928","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7205836575875,26.3617385182931,NA,NA,2.15591439688716,0.288276088767377,6.88406614785992,1.01693333191656,0.114440661478599,0.112066593746576,2020,1996-07-08,NA,NA,NA,NA
"Shaq Green-Thompson","CAR","LB","12231","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.3515369649806,32.2252798617553,NA,NA,0.213968871595331,0.242549213251521,4.58433852140078,0.552529494016064,0.0796108949416342,0.0779593695628355,NA,1994-04-21,NA,NA,NA,NA
"Quincy Williams","NYJ","LB","14221","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4728015564202,21.558619521975,NA,NA,0.386031128404669,0.406432480381593,5.40605058365759,0.769385655529375,0.0796108949416342,0.0779593695628355,2019,1996-08-28,NA,NA,NA,NA
"Daiyan Henley","LAC","LB","16280","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.4524513618677,42.0438338337451,NA,NA,0.169143968871595,0.307179061301556,2.90573929961089,1.95875324882468,0.0746352140077821,0.0730869089651583,2023,1999-11-18,NA,NA,NA,NA
"Ivan Pace","MIN","LB","16383","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.9034630350195,29.9822522767882,NA,NA,0.622898832684825,0.620271056251613,2.94235408560311,2.10524663448869,0.285559338521401,0.112066593746576,2023,2000-12-16,NA,NA,NA,NA
"Patrick Queen","PIT","LB","14896","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8009143968872,20.3977734662382,NA,NA,0.871089494163424,0.158327086888865,5.04480544747082,0.972588788859693,0.0895622568093385,0.0877042907581899,2020,1999-08-13,NA,NA,NA,NA
"Drue Tranquill","KC","LB","14235","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.0753891050584,34.1686187860053,NA,NA,0.212996108949416,0.386818077194552,2.66426070038911,1.73785851048589,0.0845865758754864,0.0828318301605128,2019,1995-08-15,NA,NA,NA,NA
"Demario Davis","NO","LB","10816","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,81.7977626459144,30.0447951340268,NA,NA,0.236867704280156,0.223338224273261,4.04844357976654,0.223910111374191,0.0895622568093385,0.0877042907581899,2012,1989-01-11,"Q","Hamstring",2024,0
"Jahlani Tavai","NE","LB","14200","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.691673151751,33.2729443958818,NA,NA,1.15688715953307,0.467135529012058,3.9691439688716,1.849291658876,0.0895622568093385,0.0877042907581899,2019,1996-09-28,NA,NA,NA,NA
"Denzel Perryman","LAC","LB","12238","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.9533852140078,22.0134195860895,NA,NA,0.377821011673152,0.404205188274124,4.13083657587549,1.99728659187654,0.0796108949416342,0.0779593695628355,NA,1992-12-05,NA,NA,NA,NA
"Jack Campbell","DET","LB","16239","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.7803891050584,32.1109628935527,NA,NA,0.137821011673152,0.250294049949416,2.38933852140078,1.75669110902089,0.0746352140077821,0.0730869089651583,2023,2000-08-22,NA,NA,NA,NA
"Dre Greenlaw","SF","LB","14247","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4571595330739,43.8887531423688,NA,NA,0.329377431906615,0.516552402606336,3.72719844357977,1.70220595232295,0.275607976653696,0.121811514941931,2019,1997-05-25,NA,"Achilles",2024,0
"Christian Rozeboom","LAR","LB","15076","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.468813229572,36.0714514777302,NA,NA,0.749163424124514,0.7327489189203,5.01328793774319,2.99891156214322,0.0746352140077821,0.0730869089651583,2020,1997-01-30,NA,NA,NA,NA
"DeVondre Campbell","SF","LB","12779","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.1385603112841,36.714059878881,NA,NA,0.743365758754864,0.3065365107129,2.82714007782101,2.02975691358965,0.0746352140077821,0.0730869089651583,2016,1993-07-01,NA,NA,NA,NA
"Trenton Simpson","BAL","LB","16234","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.3624902723735,28.3202219248524,NA,NA,0.315175097276265,0.311057929149458,3.73470817120623,1.66226069184737,0.0845865758754864,0.0828318301605128,2023,2001-06-14,NA,NA,NA,NA
"Jerome Baker","SEA","LB","13706","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.5140856031128,31.3382212604087,NA,NA,1.27424124513619,0.612042597679888,4.14118677042801,1.11142548511829,0.737748054474708,0.550588047537526,2018,1996-12-25,"Q","Hamstring",2024,0
"Germaine Pratt","CIN","LB","14210","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.6474513618677,28.6609734392315,NA,NA,1.61424124513619,0.618532966821444,5.30097276264592,0.357278663650549,0.0796108949416342,0.0779593695628355,2019,1970-01-01,NA,NA,NA,NA
"Christian Harris","HOU","LB","15823","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3515369649806,37.4360413279145,NA,NA,0.657334630350195,0.47562266256175,4.09828793774319,0.553430433273727,0.0746352140077821,0.0730869089651583,2022,2001-01-16,NA,"Calf",2024,0
"Nate Landman","ATL","LB","16013","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.7142217898833,27.572852126064,NA,NA,0.629630350194553,0.405457521856244,2.87439688715953,1.50471300315692,0.06965953307393,0.0682144483674811,2022,1998-11-19,"Q","Quadriceps",2024,0
"Devin Bush","CLE","LB","14170","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.662157164869,54.6734963213439,NA,NA,0.29768875192604,0.424264068711928,2.59374422187981,2.98399061660723,0.0694607087827427,0.0989949493661166,2019,1998-07-18,NA,NA,NA,NA
"Ernest Jones","TEN","LB","15404","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9006614785992,33.2573801459325,NA,NA,0.228657587548638,0.415260582870622,5.07762645914397,1.3376509290968,0.0796108949416342,0.0779593695628355,2021,1999-11-22,NA,NA,NA,NA
"Ernest Jones","TEN","LB","15404","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.9006614785992,33.2573801459325,NA,NA,0.228657587548638,0.415260582870622,5.07762645914397,1.3376509290968,0.0796108949416342,0.0779593695628355,2021,2004-06-08,NA,NA,NA,NA
"Troy Andersen","ATL","LB","15858","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9021984435798,20.8962581903594,NA,NA,0.586264591439689,0.390247339052586,2.26307392996109,1.67085800526104,0.0646838521400778,0.0633419877698039,2022,1999-04-23,NA,NA,NA,NA
"K.J. Britt","TB","LB","15449","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.6942412451362,27.1769738788685,NA,NA,0.605077821011673,0.713907448654966,4.11906614785992,2.15190930982412,0.06965953307393,0.0682144483674811,2021,1999-06-04,NA,NA,NA,NA
"Edgerrin Cooper","GB","LB","16696","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.4637743190662,39.4244086883769,NA,NA,0.241186770428016,0.438014587411478,2.45315175097276,2.21899127835717,0.0746352140077821,0.0730869089651583,2024,2001-11-17,"Q","Groin",2024,0
"Kaden Elliss","ATL","LB","14303","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9235019455253,15.3375172391147,NA,NA,0.0657782101167315,0.119458523839494,2.60167315175097,0.61624344974431,0.0746352140077821,0.0730869089651583,2019,1995-06-10,"Q","Groin",2024,0
"Pete Werner","NO","LB","15387","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.4612645914397,17.8447173401429,NA,NA,0.404824902723735,0.410210834797472,2.82525291828794,1.25561787572488,0.0646838521400778,0.0633419877698039,2021,1999-06-05,"Q","Shoulder",2024,0
"Derrick Barnes","DET","LB","15409","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.2992023346304,30.3461747432542,NA,NA,0.178540856031128,0.324244564707198,1.74688715953307,2.25525295391766,0.0646838521400778,0.0633419877698039,2021,1999-05-29,NA,NA,NA,NA
"Devin White","PHI","LB","14168","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.8867315175097,15.5743479567103,NA,NA,0.674474708171206,0.761124642201034,5.22968871595331,1.13635910558827,0.0746352140077821,0.0730869089651583,2019,1998-02-17,NA,NA,NA,NA
"Micah McFadden","NYG","LB","15890","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.856439688716,15.8083583354884,NA,NA,0.353735408560311,0.33382394330041,4.01204280155642,0.117481247960414,0.0646838521400778,0.0633419877698039,2022,2000-01-03,"Q","Hip",2024,0
"Leo Chenal","KC","LB","15831","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6093385214008,23.3947471043653,NA,NA,0.183132295719844,0.171918130497827,2.4327626459144,1.3445958882029,0.0646838521400778,0.0633419877698039,2022,2000-10-26,NA,NA,NA,NA
